#Label,X/Easting,Y/Northing,Z/Altitude,X_est,Y_est,Z_est
TIN - KhorramAbad - 14020519 -001590.JPG,240766.1656,3707298.271,1439.902,240764.9843,3707291.119,1392.710316
TIN - KhorramAbad - 14020519 -001591.JPG,240765.8636,3707278.188,1440.002,240764.7155,3707274.49,1392.397255
TIN - KhorramAbad - 14020519 -001592.JPG,240765.2605,3707264.4,1440.102,240764.0113,3707257.239,1392.181891
TIN - KhorramAbad - 14020519 -001593.JPG,240764.7346,3707243.392,1439.902,240763.6504,3707239.725,1392.357664
TIN - KhorramAbad - 14020519 -001594.JPG,240764.5571,3707229.96,1440.002,240763.3668,3707222.972,1392.220847
TIN - KhorramAbad - 14020519 -001595.JPG,240763.7502,3707209.452,1440.002,240762.6453,3707206.052,1392.180011
TIN - KhorramAbad - 14020519 -001596.JPG,240763.492,3707195.615,1439.902,240762.2851,3707188.335,1392.317231
TIN - KhorramAbad - 14020519 -001597.JPG,240762.9653,3707174.767,1439.902,240761.8534,3707171.185,1392.695238
TIN - KhorramAbad - 14020519 -001598.JPG,240762.7768,3707161.215,1439.902,240761.4877,3707154.213,1392.611533
TIN - KhorramAbad - 14020519 -001599.JPG,240761.9059,3707140.83,1439.802,240760.7462,3707137.287,1392.761699
TIN - KhorramAbad - 14020519 -001600.JPG,240761.7541,3707127.008,1439.902,240760.5786,3707119.85,1393.103747
TIN - KhorramAbad - 14020519 -001601.JPG,240761.4781,3707106.832,1439.902,240760.2949,3707103.288,1393.090636
TIN - KhorramAbad - 14020519 -001602.JPG,240761.0862,3707093.31,1440.102,240759.7712,3707086.162,1392.770038
TIN - KhorramAbad - 14020519 -001603.JPG,240760.4206,3707072.58,1440.202,240759.2164,3707068.92,1392.520698
TIN - KhorramAbad - 14020519 -001604.JPG,240759.5839,3707058.85,1440.102,240758.1677,3707051.69,1392.131665
TIN - KhorramAbad - 14020519 -001605.JPG,240759.0041,3707038.235,1439.902,240757.8238,3707034.17,1392.797862
TIN - KhorramAbad - 14020519 -001606.JPG,240758.9559,3707025.675,1439.902,240757.5863,3707017.597,1392.807856
TIN - KhorramAbad - 14020519 -001607.JPG,240758.4365,3707005.29,1440.002,240757.2153,3707000.575,1392.611247
TIN - KhorramAbad - 14020519 -001608.JPG,240758.134,3706991.531,1440.002,240756.9079,3706983.459,1392.51281
TIN - KhorramAbad - 14020519 -001609.JPG,240757.6285,3706971.089,1440.102,240756.4114,3706966.575,1392.154819
TIN - KhorramAbad - 14020519 -001610.JPG,240757.1107,3706957.203,1440.002,240755.8069,3706949.038,1392.144015
TIN - KhorramAbad - 14020519 -001611.JPG,240756.8309,3706944.773,1439.702,240755.3135,3706938.268,1392.516463
TIN - KhorramAbad - 14020519 -001612.JPG,240722.9151,3706948.444,1439.902,240721.7685,3706944.084,1391.470814
TIN - KhorramAbad - 14020519 -001613.JPG,240724.6638,3706960.144,1439.902,240723.7306,3706959.68,1391.606367
TIN - KhorramAbad - 14020519 -001614.JPG,240725.2665,3706981.705,1439.802,240724.1358,3706977.733,1391.646413
TIN - KhorramAbad - 14020519 -001615.JPG,240725.5569,3706995.394,1439.902,240724.5702,3706994.827,1391.706368
TIN - KhorramAbad - 14020519 -001616.JPG,240726.1957,3707015.89,1440.002,240725.1049,3707012.07,1391.672563
TIN - KhorramAbad - 14020519 -001617.JPG,240726.4401,3707029.503,1440.002,240725.4062,3707028.877,1391.801955
TIN - KhorramAbad - 14020519 -001618.JPG,240727.0773,3707050.326,1440.102,240725.9894,3707046.441,1391.799512
TIN - KhorramAbad - 14020519 -001619.JPG,240727.4189,3707063.708,1439.902,240726.4039,3707063.1,1391.691362
TIN - KhorramAbad - 14020519 -001620.JPG,240727.8758,3707084.169,1440.002,240726.7976,3707080.373,1391.844249
TIN - KhorramAbad - 14020519 -001621.JPG,240728.3527,3707097.969,1440.102,240727.3945,3707097.599,1391.716709
TIN - KhorramAbad - 14020519 -001622.JPG,240728.8671,3707118.361,1439.902,240727.7785,3707114.606,1391.594696
TIN - KhorramAbad - 14020519 -001623.JPG,240729.0869,3707131.823,1440.002,240728.0164,3707131.531,1391.687748
TIN - KhorramAbad - 14020519 -001624.JPG,240729.3221,3707145.766,1439.902,240728.4,3707148.787,1392.03676
TIN - KhorramAbad - 14020519 -001625.JPG,240729.7924,3707166.341,1439.702,240728.7526,3707165.968,1392.483246
TIN - KhorramAbad - 14020519 -001626.JPG,240730.2251,3707179.653,1439.802,240729.4097,3707182.555,1392.553336
TIN - KhorramAbad - 14020519 -001627.JPG,240730.8778,3707200.09,1439.802,240729.8835,3707199.866,1392.755211
TIN - KhorramAbad - 14020519 -001628.JPG,240731.3202,3707213.858,1439.902,240730.4548,3707217.017,1392.864348
TIN - KhorramAbad - 14020519 -001629.JPG,240732.0211,3707234.358,1440.002,240731.0177,3707233.937,1392.799168
TIN - KhorramAbad - 14020519 -001630.JPG,240732.4308,3707248.062,1440.002,240731.4052,3707251.292,1392.619981
TIN - KhorramAbad - 14020519 -001631.JPG,240732.7774,3707268.841,1440.102,240731.7914,3707268.478,1392.431304
TIN - KhorramAbad - 14020519 -001632.JPG,240732.9231,3707282.431,1440.102,240732.0061,3707285.267,1392.250736
TIN - KhorramAbad - 14020519 -001633.JPG,240733.8489,3707303.611,1440.202,240732.778,3707302.361,1391.907386
TIN - KhorramAbad - 14020519 -001634.JPG,240734.2987,3707317.171,1440.202,240733.3278,3707319.652,1391.477668
TIN - KhorramAbad - 14020519 -001635.JPG,240734.7556,3707337.919,1440.002,240733.7143,3707336.921,1391.541259
TIN - KhorramAbad - 14020519 -001636.JPG,240735.2021,3707351.742,1439.802,240734.2186,3707354.115,1391.969329
TIN - KhorramAbad - 14020519 -001637.JPG,240735.5146,3707372.405,1439.702,240734.415,3707371.316,1392.390668
TIN - KhorramAbad - 14020519 -001638.JPG,240735.8992,3707385.943,1439.802,240734.9389,3707388.202,1392.530523
TIN - KhorramAbad - 14020519 -001639.JPG,240736.4487,3707406.195,1440.002,240735.3514,3707405.102,1392.526253
TIN - KhorramAbad - 14020519 -001640.JPG,240736.693,3707419.992,1440.102,240735.7392,3707422.192,1392.532398
TIN - KhorramAbad - 14020519 -001641.JPG,240737.4098,3707440.795,1439.802,240736.3224,3707439.684,1392.799525
TIN - KhorramAbad - 14020519 -001642.JPG,240737.8687,3707454.408,1439.702,240736.9183,3707456.762,1393.453993
TIN - KhorramAbad - 14020519 -001643.JPG,240738.2853,3707474.136,1439.702,240737.237,3707473.762,1393.716
TIN - KhorramAbad - 14020519 -001644.JPG,240738.7859,3707487.569,1439.802,240737.7857,3707490.815,1393.882257
TIN - KhorramAbad - 14020519 -001645.JPG,240739.2428,3707508.024,1439.902,240738.1482,3707507.949,1393.985259
TIN - KhorramAbad - 14020519 -001646.JPG,240739.542,3707521.753,1440.002,240738.5541,3707525.03,1393.94165
TIN - KhorramAbad - 14020519 -001647.JPG,240740.2311,3707542.195,1440.102,240739.1588,3707541.777,1393.694517
TIN - KhorramAbad - 14020519 -001648.JPG,240740.6764,3707555.879,1440.102,240739.8043,3707559.062,1393.68283
TIN - KhorramAbad - 14020519 -001649.JPG,240741.4181,3707576.453,1440.002,240740.3651,3707576.221,1393.563662
TIN - KhorramAbad - 14020519 -001650.JPG,240741.7898,3707590.186,1440.002,240740.8615,3707593.405,1393.452303
TIN - KhorramAbad - 14020519 -001651.JPG,240742.36,3707610.628,1439.902,240741.2685,3707610.57,1393.35269
TIN - KhorramAbad - 14020519 -001652.JPG,240742.5983,3707622.474,1439.902,240740.8425,3707623.152,1393.480771
TIN - KhorramAbad - 14020519 -001653.JPG,240707.5232,3707623.491,1440.002,240706.2889,3707621.226,1393.34497
TIN - KhorramAbad - 14020519 -001654.JPG,240708.4734,3707612.893,1439.902,240707.4764,3707605.244,1393.477603
TIN - KhorramAbad - 14020519 -001655.JPG,240708.6427,3707591.607,1439.802,240707.3423,3707587.097,1393.64068
TIN - KhorramAbad - 14020519 -001656.JPG,240708.357,3707577.807,1439.802,240706.8623,3707570.028,1393.687134
TIN - KhorramAbad - 14020519 -001657.JPG,240707.6332,3707557.421,1440.002,240706.2505,3707553.093,1393.631278
TIN - KhorramAbad - 14020519 -001658.JPG,240707.256,3707543.775,1440.002,240705.7335,3707536.059,1393.607904
TIN - KhorramAbad - 14020519 -001659.JPG,240706.5321,3707523.093,1439.902,240705.1056,3707518.64,1393.622507
TIN - KhorramAbad - 14020519 -001660.JPG,240706.1388,3707509.33,1439.902,240704.68,3707501.534,1393.823743
TIN - KhorramAbad - 14020519 -001661.JPG,240705.5255,3707488.729,1439.902,240704.0217,3707484.387,1393.948513
TIN - KhorramAbad - 14020519 -001662.JPG,240705.0431,3707475.301,1439.902,240703.5351,3707467.384,1393.804422
TIN - KhorramAbad - 14020519 -001663.JPG,240704.6817,3707454.939,1439.902,240703.2497,3707450.272,1394.072172
TIN - KhorramAbad - 14020519 -001664.JPG,240704.432,3707441.228,1439.902,240702.9588,3707433.248,1394.099206
TIN - KhorramAbad - 14020519 -001665.JPG,240703.9993,3707420.806,1439.902,240702.5782,3707416.208,1394.159875
TIN - KhorramAbad - 14020519 -001666.JPG,240703.5153,3707407.225,1439.902,240701.908,3707399.199,1394.455389
TIN - KhorramAbad - 14020519 -001667.JPG,240702.9031,3707386.567,1439.902,240701.4987,3707381.991,1394.581267
TIN - KhorramAbad - 14020519 -001668.JPG,240702.6123,3707372.867,1440.002,240701.1241,3707364.999,1394.543968
TIN - KhorramAbad - 14020519 -001669.JPG,240702.0221,3707352.449,1440.002,240700.5994,3707347.729,1394.556828
TIN - KhorramAbad - 14020519 -001670.JPG,240701.6656,3707338.707,1440.002,240700.168,3707330.95,1394.598387
TIN - KhorramAbad - 14020519 -001671.JPG,240701.1725,3707318.059,1440.002,240699.7763,3707313.339,1394.511595
TIN - KhorramAbad - 14020519 -001672.JPG,240700.7845,3707304.299,1440.002,240699.2234,3707296.511,1394.503089
TIN - KhorramAbad - 14020519 -001673.JPG,240700.0257,3707283.954,1440.002,240698.6572,3707279.765,1394.491574
TIN - KhorramAbad - 14020519 -001674.JPG,240699.7109,3707270.223,1440.002,240698.2933,3707262.108,1394.356363
TIN - KhorramAbad - 14020519 -001675.JPG,240699.284,3707249.635,1440.102,240697.9167,3707245.233,1394.13159
TIN - KhorramAbad - 14020519 -001676.JPG,240698.9066,3707236.075,1440.102,240697.4387,3707228.07,1393.727566
TIN - KhorramAbad - 14020519 -001677.JPG,240698.2695,3707215.548,1440.102,240696.9285,3707211.275,1393.511046
TIN - KhorramAbad - 14020519 -001678.JPG,240697.741,3707201.752,1440.002,240696.382,3707193.884,1393.412633
TIN - KhorramAbad - 14020519 -001679.JPG,240697.3527,3707181.252,1440.002,240696.0274,3707176.723,1393.354726
TIN - KhorramAbad - 14020519 -001680.JPG,240696.9818,3707167.55,1440.002,240695.633,3707159.639,1393.295919
TIN - KhorramAbad - 14020519 -001681.JPG,240696.5166,3707146.975,1440.002,240695.2287,3707142.66,1393.181841
TIN - KhorramAbad - 14020519 -001682.JPG,240696.2099,3707133.453,1440.002,240694.7694,3707125.648,1393.045199
TIN - KhorramAbad - 14020519 -001683.JPG,240695.4572,3707112.948,1440.002,240694.15,3707108.536,1393.218256
TIN - KhorramAbad - 14020519 -001684.JPG,240694.9903,3707099.042,1439.902,240693.6419,3707091.151,1393.446574
TIN - KhorramAbad - 14020519 -001685.JPG,240694.7157,3707078.443,1439.902,240693.4246,3707074.015,1393.463824
TIN - KhorramAbad - 14020519 -001686.JPG,240694.3186,3707064.826,1440.002,240692.8907,3707056.835,1393.404868
TIN - KhorramAbad - 14020519 -001687.JPG,240693.7984,3707044.221,1440.002,240692.5056,3707039.782,1393.462448
TIN - KhorramAbad - 14020519 -001688.JPG,240693.4115,3707030.597,1439.902,240692.0005,3707022.752,1393.627834
TIN - KhorramAbad - 14020519 -001689.JPG,240692.9695,3707010.311,1440.002,240691.6549,3707005.846,1393.358349
TIN - KhorramAbad - 14020519 -001690.JPG,240692.6279,3706996.64,1440.102,240691.3049,3706988.811,1393.280566
TIN - KhorramAbad - 14020519 -001691.JPG,240692.1036,3706976.174,1440.002,240690.7734,3706971.834,1393.058192
TIN - KhorramAbad - 14020519 -001692.JPG,240691.602,3706962.319,1440.002,240690.097,3706954.636,1392.956175
TIN - KhorramAbad - 14020519 -001693.JPG,240659.343,3706966.867,1440.002,240658.3066,3706967.971,1393.054134
TIN - KhorramAbad - 14020519 -001694.JPG,240659.9107,3706986.829,1440.102,240658.8739,3706985.042,1392.566486
TIN - KhorramAbad - 14020519 -001695.JPG,240660.3855,3706999.591,1440.102,240659.4053,3707001.971,1392.409146
TIN - KhorramAbad - 14020519 -001696.JPG,240660.9232,3707019.59,1440.102,240660.0268,3707019.272,1392.196616
TIN - KhorramAbad - 14020519 -001697.JPG,240661.1498,3707039.265,1439.902,240660.0652,3707036.281,1392.182086
TIN - KhorramAbad - 14020519 -001698.JPG,240661.5313,3707053.071,1439.902,240660.5906,3707053.254,1392.382504
TIN - KhorramAbad - 14020519 -001699.JPG,240662.0004,3707073.501,1439.802,240660.8907,3707070.221,1392.496711
TIN - KhorramAbad - 14020519 -001700.JPG,240662.401,3707087.15,1439.802,240661.4599,3707087.246,1392.816036
TIN - KhorramAbad - 14020519 -001701.JPG,240663.3808,3707107.159,1440.202,240662.3074,3707104.019,1392.445599
TIN - KhorramAbad - 14020519 -001702.JPG,240663.3629,3707120.625,1440.002,240662.2345,3707121.12,1392.372398
TIN - KhorramAbad - 14020519 -001703.JPG,240663.7241,3707141.554,1439.902,240662.6403,3707138.563,1392.686228
TIN - KhorramAbad - 14020519 -001704.JPG,240664.3736,3707155.239,1440.002,240663.3477,3707155.634,1392.663245
TIN - KhorramAbad - 14020519 -001705.JPG,240664.6864,3707175.713,1440.202,240663.6205,3707172.825,1392.351047
TIN - KhorramAbad - 14020519 -001706.JPG,240665.427,3707189.035,1440.202,240664.3591,3707189.495,1392.065257
TIN - KhorramAbad - 14020519 -001707.JPG,240665.1882,3707209.564,1440.102,240664.0561,3707206.459,1391.910443
TIN - KhorramAbad - 14020519 -001708.JPG,240665.7437,3707223.693,1439.802,240664.7044,3707224.476,1392.298211
TIN - KhorramAbad - 14020519 -001709.JPG,240666.3817,3707244.346,1439.702,240665.2448,3707241.279,1392.652065
TIN - KhorramAbad - 14020519 -001710.JPG,240666.8832,3707257.906,1439.802,240665.7811,3707258.494,1392.906318
TIN - KhorramAbad - 14020519 -001711.JPG,240667.3883,3707278.421,1439.802,240666.258,3707275.515,1393.17711
TIN - KhorramAbad - 14020519 -001712.JPG,240667.7363,3707292.04,1439.802,240666.6783,3707292.394,1393.345802
TIN - KhorramAbad - 14020519 -001713.JPG,240668.467,3707312.586,1439.902,240667.3329,3707309.687,1393.427078
TIN - KhorramAbad - 14020519 -001714.JPG,240668.9108,3707326.305,1439.902,240667.8486,3707326.608,1393.550454
TIN - KhorramAbad - 14020519 -001715.JPG,240669.4517,3707339.983,1439.902,240668.5031,3707343.879,1393.578554
TIN - KhorramAbad - 14020519 -001716.JPG,240669.9253,3707361.156,1439.902,240668.8809,3707360.951,1393.552103
TIN - KhorramAbad - 14020519 -001717.JPG,240670.3301,3707374.866,1440.002,240669.3882,3707378.085,1393.570393
TIN - KhorramAbad - 14020519 -001718.JPG,240670.8166,3707395.265,1440.002,240669.7651,3707394.997,1393.418425
TIN - KhorramAbad - 14020519 -001719.JPG,240671.1667,3707408.961,1440.002,240670.1937,3707412.168,1393.265477
TIN - KhorramAbad - 14020519 -001720.JPG,240671.7023,3707429.553,1440.002,240670.6256,3707429.267,1393.121627
TIN - KhorramAbad - 14020519 -001721.JPG,240671.9765,3707443.309,1440.102,240671.1176,3707446.457,1392.934347
TIN - KhorramAbad - 14020519 -001722.JPG,240672.7889,3707463.625,1440.102,240671.7284,3707463.369,1392.636126
TIN - KhorramAbad - 14020519 -001723.JPG,240672.9958,3707477.279,1440.102,240672.0301,3707480.517,1392.347049
TIN - KhorramAbad - 14020519 -001724.JPG,240673.5124,3707498.127,1440.002,240672.4896,3707497.826,1392.44001
TIN - KhorramAbad - 14020519 -001725.JPG,240673.9146,3707511.837,1439.902,240672.9219,3707515.026,1392.540147
TIN - KhorramAbad - 14020519 -001726.JPG,240674.3369,3707532.441,1439.902,240673.2754,3707532.149,1392.615977
TIN - KhorramAbad - 14020519 -001727.JPG,240674.7775,3707545.851,1440.002,240673.8227,3707548.915,1392.218793
TIN - KhorramAbad - 14020519 -001728.JPG,240675.2794,3707566.536,1440.002,240674.1935,3707566.162,1392.214064
TIN - KhorramAbad - 14020519 -001729.JPG,240675.5689,3707580.28,1440.002,240674.6069,3707583.22,1392.213977
TIN - KhorramAbad - 14020519 -001730.JPG,240676.3532,3707600.803,1439.902,240675.2851,3707600.514,1392.332429
TIN - KhorramAbad - 14020519 -001731.JPG,240676.7459,3707614.446,1440.002,240675.6789,3707617.462,1392.186368
TIN - KhorramAbad - 14020519 -001732.JPG,240676.3723,3707629.669,1439.902,240675.3782,3707628.276,1392.567139
TIN - KhorramAbad - 14020519 -001733.JPG,240642.6853,3707628.882,1440.002,240641.4928,3707626.089,1392.030268
TIN - KhorramAbad - 14020519 -001734.JPG,240643.2852,3707618.232,1440.002,240642.1471,3707610.275,1392.116263
TIN - KhorramAbad - 14020519 -001735.JPG,240643.1364,3707596.843,1439.902,240641.8411,3707591.974,1392.15943
TIN - KhorramAbad - 14020519 -001736.JPG,240642.7822,3707582.904,1439.902,240641.366,3707574.947,1392.199535
TIN - KhorramAbad - 14020519 -001737.JPG,240642.1419,3707562.358,1439.902,240640.8317,3707557.952,1392.225369
TIN - KhorramAbad - 14020519 -001738.JPG,240641.6782,3707548.862,1439.902,240640.2633,3707540.85,1392.294741
TIN - KhorramAbad - 14020519 -001739.JPG,240640.6445,3707514.65,1439.902,240639.15,3707506.567,1392.385516
TIN - KhorramAbad - 14020519 -001740.JPG,240639.9729,3707494.385,1439.802,240638.6656,3707489.393,1392.64376
TIN - KhorramAbad - 14020519 -001741.JPG,240639.5199,3707474.078,1439.902,240638.2768,3707472.32,1392.717778
TIN - KhorramAbad - 14020519 -001742.JPG,240639.3104,3707460.425,1439.902,240637.99,3707455.457,1392.667132
TIN - KhorramAbad - 14020519 -001743.JPG,240638.7041,3707439.992,1440.002,240637.4431,3707438.277,1392.651579
TIN - KhorramAbad - 14020519 -001744.JPG,240638.3358,3707426.297,1440.002,240636.9557,3707421.221,1392.575307
TIN - KhorramAbad - 14020519 -001745.JPG,240637.9279,3707412.568,1440.002,240636.4523,3707404.024,1392.502238
TIN - KhorramAbad - 14020519 -001746.JPG,240637.3136,3707392.031,1440.002,240635.9955,3707387.038,1392.409989
TIN - KhorramAbad - 14020519 -001747.JPG,240636.9797,3707378.461,1439.902,240635.4253,3707370.234,1392.357076
TIN - KhorramAbad - 14020519 -001748.JPG,240636.3103,3707357.888,1440.002,240634.9799,3707352.835,1392.496721
TIN - KhorramAbad - 14020519 -001749.JPG,240636.0659,3707344.186,1439.902,240634.559,3707335.726,1392.635848
TIN - KhorramAbad - 14020519 -001750.JPG,240635.4743,3707323.627,1439.902,240634.1105,3707318.671,1392.782428
TIN - KhorramAbad - 14020519 -001751.JPG,240635.053,3707310.075,1439.902,240633.6115,3707301.622,1393.063951
TIN - KhorramAbad - 14020519 -001752.JPG,240634.5813,3707289.552,1439.902,240633.2131,3707284.6,1393.254943
TIN - KhorramAbad - 14020519 -001753.JPG,240634.1948,3707275.946,1439.802,240632.7484,3707267.632,1393.628639
TIN - KhorramAbad - 14020519 -001754.JPG,240633.6024,3707255.359,1439.802,240632.2637,3707250.314,1393.960749
TIN - KhorramAbad - 14020519 -001755.JPG,240633.2217,3707241.68,1439.902,240631.7727,3707233.433,1394.145708
TIN - KhorramAbad - 14020519 -001756.JPG,240632.664,3707221.132,1439.902,240631.2886,3707216.171,1394.260197
TIN - KhorramAbad - 14020519 -001757.JPG,240632.2789,3707207.387,1439.902,240630.8524,3707199.06,1394.281978
TIN - KhorramAbad - 14020519 -001758.JPG,240631.7524,3707186.845,1440.002,240630.4463,3707181.786,1394.34106
TIN - KhorramAbad - 14020519 -001759.JPG,240631.481,3707172.906,1440.002,240630.18,3707164.636,1394.351808
TIN - KhorramAbad - 14020519 -001760.JPG,240631.122,3707152.923,1440.102,240629.6625,3707147.851,1394.155014
TIN - KhorramAbad - 14020519 -001761.JPG,240630.6567,3707139.56,1440.302,240629.2525,3707131.273,1393.666148
TIN - KhorramAbad - 14020519 -001762.JPG,240629.7847,3707118.66,1440.102,240628.4083,3707113.55,1393.445359
TIN - KhorramAbad - 14020519 -001763.JPG,240629.3919,3707104.629,1440.002,240628.1719,3707096.2,1393.606254
TIN - KhorramAbad - 14020519 -001764.JPG,240629.1297,3707084.212,1439.902,240627.7561,3707079.224,1393.732328
TIN - KhorramAbad - 14020519 -001765.JPG,240628.6961,3707070.392,1439.802,240627.2231,3707061.716,1394.12586
TIN - KhorramAbad - 14020519 -001766.JPG,240628.4182,3707050.157,1439.902,240627.1175,3707044.779,1394.423394
TIN - KhorramAbad - 14020519 -001767.JPG,240628.417,3707037.136,1440.202,240627.0725,3707028.51,1393.655201
TIN - KhorramAbad - 14020519 -001768.JPG,240627.7262,3707017.597,1440.402,240626.3367,3707011.67,1392.896308
